,SENSOR0_RMS,SENSOR1_RMS,SENSOR2_RMS,SENSOR3_RMS,SENSOR0_APPEN,SENSOR1_APPEN,SENSOR2_APPEN,SENSOR3_APPEN,class
110,0.0224385727294269,0.0312419422316682,0.0105585952237489,0.0050572703017843,0.8582148180177609,0.8318804616444506,0.7756794812095213,0.701112898333256,flexion
111,0.2988455741388964,0.2610266672547954,0.0136845084070924,0.0019291536196061,0.9780383397183056,1.11042447439092,0.7311164741266909,0.7629525038111669,flexion
112,0.0316343314000801,0.0314382156162786,0.0128345789129024,0.0066507400347713,0.7833385648519502,0.8306504722445327,0.7170164450007377,0.7156019697971425,flexion
113,0.1747203657901395,0.2354867609260912,0.0164660437153852,0.0110820564993111,1.0151964810181098,1.0636791000973194,0.7714501782755114,0.7019605637153701,flexion
114,0.0320511207674591,0.035413245882168,0.0125250256384478,0.0052126881523917,0.8045726299023324,0.7759616905352762,0.7419363301902484,0.7084288724521652,flexion
160,0.0399675716166565,0.0126271021419029,0.0219633409363791,0.0020641427275209,0.7948531138113979,1.0148995420045388,0.9644921682020162,0.8745150692740893,flexion
161,0.2142457626147537,0.1120284904786288,0.1728251318860156,0.0129388354301336,1.0324791844783818,1.2095121098512802,1.1606545057125808,0.9002650470969118,flexion
162,0.037421110433764,0.0160919623645216,0.0205952793492869,0.0609490286046358,0.950281100958856,1.1514248074549092,1.0172505352383472,0.8376773952765868,flexion
163,0.1081746536809699,0.063181458010966,0.0558228010199387,0.0052428583540264,1.1516784842800067,1.2557292351829803,1.071883948402082,0.9014409764214596,flexion
164,0.1075397338055853,0.0213780413301841,0.0358320367042565,0.0065052363635847,1.1239542478150637,1.083534496789747,1.0141281121469845,0.8359268258382375,flexion
210,0.0308967359869468,0.0177066527097555,0.0124952381915337,0.0022023302832357,1.0254261870111847,1.2060161500628164,1.1640259821673915,0.9630756112480854,flexion
211,0.2865562249689249,0.1322343006413689,0.1865053973788079,0.0162724398598382,1.1638590484600655,1.2409620995068549,0.9229669701323716,0.6190043049402956,flexion
212,0.0255010327595976,0.0204476157263775,0.013270351874777,0.0531419435068017,1.0462253444246077,1.0758744527210613,1.041433191213089,0.7388752482840353,flexion
213,0.1594513518192603,0.1089240538143912,0.0268312840596501,0.0072403547116331,1.120824825677457,1.2763249821328475,0.7255600998480549,0.5277092392910894,flexion
214,0.0320936600171085,0.0175158544740351,0.0115985725908234,0.0996882877567753,1.0183420432934818,1.1355252130871274,1.050078845217552,0.7027252365894192,flexion
260,0.0315687094468021,0.038271755137162,0.0172705928382642,0.001824335589132,0.9557966612186366,0.9558971821093762,1.0193946737894355,0.8797309059228828,flexion
261,0.3368720286060192,0.2261349240502973,0.2054258576713379,0.0122475886924347,0.9202824931594296,1.1463793539827245,0.9004937393990651,0.7833674678679308,flexion
262,0.0245634263028202,0.0397035079052068,0.0156666019866407,0.1503856905310857,0.9874887682402108,0.9073377105333438,0.8919782279588775,0.7056396397944602,flexion
263,0.1254776164130516,0.1587611792727376,0.0251202622332654,0.0084477717525209,0.9915662192010536,1.1987521630828797,0.9970161877600838,0.6825006586579669,flexion
264,0.0299771420361527,0.0351308469654085,0.0138658182759128,0.0035040757154756,0.8875461895878569,0.980432206649006,1.067475515537589,0.7974526322653523,flexion
310,0.0348334757594983,0.0235685513222033,0.0094178408827685,0.0018830202389716,0.90318507711951,0.8339275659367331,0.8981977475091316,0.8558030625720958,flexion
311,0.2010814091127139,0.2324551830291784,0.1953657214822545,0.0105241653739819,1.028228318372102,0.9655546251672292,0.908032201876448,0.6469805547258107,flexion
312,0.0292227812855968,0.0218348471956384,0.0100108315079075,0.1962933019215449,0.8049546429964525,0.8058504794491412,0.9338876792279648,0.7424485022273939,flexion
313,0.0409624270749793,0.1033154186392217,0.0093915782026625,0.0037695819892274,0.8931032131054355,1.072526762975338,0.9563662912005682,0.6130418614993793,flexion
314,0.1512186965336697,0.0939792070052817,0.0133850941344659,0.0020820589812743,0.9511963893576204,0.9832062138258376,0.8345391148133485,0.8354722769163723,flexion
360,0.0138164304913673,0.0312816351274661,0.0100100990719681,0.0051637247589412,0.9746517161259428,0.8157807805087822,1.0273927144034674,0.810606810549972,flexion
361,0.1415570370788766,0.2084120172360777,0.0752089712816634,0.0181854453871812,0.9652345456041828,0.945107798829123,0.9137656958610898,0.7681016416876956,flexion
362,0.0142204245971198,0.0207482156991081,0.0127558860740116,0.0535768830580318,1.137426948157997,0.9163142174047324,1.057908568625153,0.7458023433796233,flexion
363,0.0643773817629869,0.0851446794560872,0.0341748475595261,0.0099938358530794,0.8391924325010081,0.8892466592041921,0.9269142316996324,0.8694089485268992,flexion
364,0.0319268767000204,0.0342500626127311,0.0208303163266988,0.012505200563531,0.7877589578418638,0.8367977145068601,0.9172970121501164,0.6899685301623601,flexion
410,0.0306015857342479,0.0260007075176539,0.0120121177433933,0.0027785288554219,0.9967755424341588,0.9688869301722152,1.0228233125616488,0.8068604162457245,flexion
411,0.1137825203324983,0.1281429191882722,0.0232115026280113,0.0046954326815887,1.1119132831200824,1.037442581120546,0.9779229593217398,0.8457669760735036,flexion
412,0.0190319994713294,0.0197759290706345,0.0086261887056742,0.0227577764002076,0.9265673371783824,0.9109165850659656,1.127906486359735,0.5483259430136749,flexion
413,0.0279535193007379,0.0282662945243634,0.0124404700325278,0.003558890905036,0.9318789849704654,1.0097798940906588,1.0694682995503215,0.8045875097214323,flexion
414,0.0730639520214732,0.0204927939461769,0.009698213006862,0.0019170484171939,1.0468817946093645,0.9854764752155676,1.108129347733811,0.9342326461513556,flexion
460,0.0101908138420466,0.015262309390953,0.0076831176440556,0.0021672276007886,0.9902108598982768,0.9892526279769244,1.0465231982490084,0.8105665230540531,flexion
461,0.0947943459802147,0.1752996666691411,0.0729963355550212,0.0070519031873721,1.0792565534444267,1.0317687075347926,0.9882258133404372,0.8735465179581339,flexion
462,0.0086404910708397,0.0084124197092271,0.0161509982209397,0.0106581132488428,1.0313385825920034,0.9861309798840856,0.8471063940601677,0.8640979124633916,flexion
463,0.0283210527453666,0.0506286551264145,0.020422088136607,0.0043734246007381,1.0340516794646866,0.9369370413763644,1.0569549240053695,0.8403227100501027,flexion
464,0.0231096005027396,0.0252343528695321,0.0185701234544683,0.0045512121825516,0.9417288985386554,1.0069838051218731,1.005773553132742,0.8624858680475498,flexion
510,0.0267690745246695,0.0399922688592853,0.0136521086472319,0.005732258421879,0.7803228447582038,0.7302836963567136,0.8597202810645754,0.7903798949213527,flexion
511,0.2228093933178744,0.3068847628356883,0.0361634293450348,0.008511095624125,1.1336505102352064,1.1904779005654893,0.947781704053936,0.8334341417078415,flexion
512,0.0312632648388223,0.0282252065292654,0.0113209935591427,0.0066196446648553,0.8211922482166356,0.9260680581976306,0.8531135023062144,0.7844824781195929,flexion
513,0.1020744638824274,0.1413489360392814,0.0118465422710706,0.0053462461653853,0.9297277409718704,1.2378834820856843,1.085998944941455,0.8730171467481433,flexion
514,0.0324972662945995,0.0413788309368516,0.0117403165569219,0.0041214216171794,0.7858697817494171,0.8086436935215904,0.8379505064582768,0.8124417651425522,flexion
560,0.0346955784120677,0.0560416422280248,0.0127383702763846,0.0101453117833197,0.8772729662309602,1.0250296956143474,0.918326865159921,0.6798643605223456,flexion
561,0.4540873416005543,0.4479729070095715,0.1473310091748581,0.011199858327578,0.9854574043142016,1.1288521089104204,0.955785556783466,0.6859541925423875,flexion
562,0.0251587987973585,0.04434298885658,0.0164719334290938,0.1477222024945655,0.6593158588683967,0.682458568074813,0.7138114589388822,0.8422640313661791,flexion
563,0.0792449921049519,0.1916123118063145,0.0208543001305657,0.003795645435428,1.068824271463301,1.1784807966896689,0.9251268651636168,0.7998094860537628,flexion
564,0.0346584217773318,0.0652816659257167,0.0173571852489272,0.0110019743264266,0.8759729855527607,0.9543779051718952,0.8519645974569787,0.7038836110956486,flexion
610,0.0091930897670027,0.0341954078407525,0.0085543823157281,0.0013821130004327,0.9608378321398264,0.8753691726969928,1.0416495600278384,0.8677219476496907,flexion
611,0.1279762270253432,0.275474137088569,0.0789682395387058,0.0176540029730128,1.1190463099075805,1.1433968682055653,1.1771017549068503,0.8605936657244802,flexion
612,0.0138876091036908,0.0252510639130388,0.0087282727892401,0.0211639520098136,0.9060843254159936,0.7897720697718205,0.9278846421852048,0.6798062028430669,flexion
613,0.0196937654504209,0.0818289770964262,0.0129462859734429,0.010674530614219,1.0115510775237042,1.1776189781305648,0.9683855930684347,0.6020740164622618,flexion
614,0.0884586957916573,0.0310575681345743,0.0091695927768641,0.0026949910342503,1.081119536231729,0.9325304865257816,0.9997580196269698,0.8614535715582692,flexion
660,0.0367161971788885,0.0453823799744733,0.0234461636141243,0.0069526728583065,0.9290434508639565,0.9725214971683452,0.8447210881418332,0.7313579805407224,flexion
661,0.1631860890439694,0.3950957890613283,0.1521744749808414,0.0064261953899662,1.1161523067853958,0.973995813871475,0.9126288799338044,0.7564603760870914,flexion
662,0.0460818104931138,0.042441882723645,0.0414559777334,0.0261451447050195,0.8515005707412517,0.9658366635941378,0.6368218601768274,0.6107179681642245,flexion
663,0.0572344326289544,0.1481161119906308,0.0373765568191872,0.008504632229075,0.8498446022094415,1.038282768406241,0.7195835361331024,0.6855737454701929,flexion
664,0.0450738205648043,0.0487761123165816,0.0249437031902046,0.0069010315833559,0.8932043470491178,0.9812223084365496,0.8746690649358695,0.7549425418416456,flexion
710,0.0214151817493084,0.0212562162072834,0.007996912008534,0.0027932164384736,0.9125585032037162,1.0128607141242432,1.0065478435308837,0.8172507679725753,flexion
711,0.278611268646663,0.2549897768478176,0.0458379726769856,0.0076299097309466,0.8973613191330441,1.0879844929843632,0.7378170915969946,0.6859464438828984,flexion
712,0.015016939659108,0.0170521004114781,0.012549662272473,0.008309228278413,0.9002740269789973,1.04869523288968,0.90899700494667,0.5379961428555933,flexion
713,0.0245745877732136,0.0261920056262684,0.0103064230104321,0.0035118245294512,0.8600402245484138,0.979436375574604,1.0074303480924964,0.7583575171960231,flexion
714,0.0252866945753122,0.0247552538049137,0.0097796917276698,0.002641170828283,0.8763173608727275,1.0533965797478433,1.0770079327081876,0.9351866242545052,flexion
760,0.0119905138597976,0.0278218176292113,0.0052399863749621,0.0014177020005976,1.0076324090925106,0.867577830859962,1.0679608165587218,0.8698013502828266,flexion
761,0.2205518343747209,0.323541191922736,0.0242724771436995,0.004872405007866,0.980339539171271,1.0874259538161892,0.678849419481125,0.6411806959979414,flexion
762,0.0168469056084294,0.0307673404505254,0.0114440805396154,0.0030880039690786,0.8646839952470664,0.7938150571601299,0.8986068214642651,0.7090021207669186,flexion
763,0.021937904660476,0.0392848280363989,0.0184665495506751,0.0044418497320248,0.9193431617754108,0.9412636862062422,0.9415176611744812,0.8190624925055734,flexion
764,0.1631284101845351,0.0315834938188709,0.0147599140826711,0.0031734306678035,1.0312317862424942,0.9848701463406604,0.9448564983080554,0.8784982817826115,flexion
810,0.0601637403923592,0.0362504930097506,0.01057841612912,0.0240566123848404,0.8116779412118929,0.9295821584552706,1.0866825747661315,0.6760264056259202,flexion
811,0.4219259596818612,0.305090360588281,0.1350685173546408,0.0299927658059283,0.8585650279681949,1.108326363715265,0.946960617573366,0.5650767480330225,flexion
812,0.0663863566848136,0.0406783741384812,0.0190802976966749,0.3998836673577307,0.8392009966371665,0.7997704626486941,0.8412067484966426,0.7860145471848554,flexion
813,0.2303162628116873,0.126644338614906,0.0256955924518912,0.0414787035085084,0.8727025678670306,1.1461976178568405,0.8463514137213224,0.5092075292323202,flexion
814,0.2433657286499307,0.1539757030980862,0.0134771050193764,0.1291853699071174,0.9448132380477476,0.9910777648209534,0.8903721808828315,0.7122361840752203,flexion
860,0.0362220590234779,0.0333526140398425,0.0268104853191988,0.005316503314105,0.8771777268879344,0.8090771817898306,0.881430059532474,0.5551035432650666,flexion
861,0.2076154925966757,0.2396829360215716,0.1983113078792838,0.0106254575129076,1.1050867309765504,1.1312525795077537,1.0796413705794028,0.7157941608492671,flexion
862,0.021905076153044,0.0224626880862072,0.0141671903346501,0.0093454722420591,0.7949700208653376,0.6638161101184927,0.8011335254606933,0.6198856294060282,flexion
863,0.0818121369920323,0.2092372650914555,0.0358426639598611,0.0046775862572358,1.0537679328857052,1.170943953627436,0.867078579277893,0.777095007008993,flexion
864,0.0298295486667599,0.0348552233897159,0.0219149331158805,0.0028230543749244,0.7510970223520319,0.6642267675493887,0.7863443282892444,0.8618061725350312,flexion
910,0.0156415216623357,0.0242912825989625,0.0127250062921991,0.0024967376840081,0.9500040305351632,0.9037983951829602,1.1321740600092278,0.9285215867992592,flexion
911,0.1210765979890916,0.1755782927107429,0.0265261929357506,0.0102470535603624,1.1108133366604038,1.1172318029605526,1.000445382890795,0.6221633373373168,flexion
912,0.0519106835646194,0.0209262029309097,0.0166243434951251,0.1979808571611758,0.8017056668293718,1.1488787233434294,1.2384298722982816,0.8500918052606075,flexion
913,0.0447540743731755,0.1036918724946135,0.0171340610599492,0.0082546692929298,0.9218292804352756,1.117096662435518,1.0641717800729826,0.7048551445797502,flexion
914,0.0352464966481345,0.046972648422838,0.0723392276427777,0.0083293948711465,0.8252837884083695,0.775554721677588,0.6791074632253236,0.5492899493402073,flexion
960,0.0241816510560561,0.0273559961956065,0.009520768269379,0.0040334464343516,0.9409442483120762,0.9143862944794904,0.9508100673604808,0.6681853591266056,flexion
961,0.2633369567536965,0.3129520782703855,0.0299721367983782,0.0075340598178627,1.1004826439544404,1.1250227048305597,0.8237627003170309,0.6885114458512644,flexion
962,0.0364267872146379,0.0303011440999887,0.0167051981668374,0.1402152042694213,0.923106849589109,1.0142791132498812,1.0819832332528332,0.8452527364519034,flexion
963,0.050884830936951,0.1192704901088335,0.0196825442666464,0.0080718147204124,1.001783426116285,1.1312285173302548,1.0297848818456652,0.7451057537788444,flexion
964,0.1445056379145354,0.0306403222452462,0.0144420703457344,0.0045791828460901,1.0760649442773218,0.9997084438934358,1.1029678776203005,0.8032739925866212,flexion
1010,0.052623410865449,0.0227476842645676,0.007047298177862,0.0079473105723926,0.8459874224836321,0.9542292529833571,1.1166015388532085,0.840096338220794,flexion
1011,0.3414931688484367,0.5826195629182219,0.0979286176412008,0.0156285579385187,0.950568314149574,0.8471421375767498,0.9098070560363568,0.7761021323785582,flexion
1012,0.1799107070035177,0.1820546067074343,0.0219298618737062,0.1464398012635705,0.8529457955949922,0.8224344776569108,1.0088332590010092,0.955618715989866,flexion
1013,0.192300857643174,0.2196425209013427,0.0261746591192582,0.0200274755612814,0.927243154798699,0.8213526866308793,0.95539185606341,0.8025564412879334,flexion
1014,0.1476087828216792,0.2021154775426819,0.0199289572516281,0.0171664082852592,0.8873450883088028,0.7823743004650039,0.9361256074018592,0.7041236475741979,flexion
1060,0.0206619618660331,0.0345654384016898,0.0079147848230111,0.0034872668119951,1.0022897071176189,0.9134287240314872,0.9577644427013752,0.5872686959506495,flexion
1061,0.2470282671282653,0.3104792519167001,0.0375661815679907,0.0059877753505496,1.06588610719304,1.0875627158769356,0.7085768888155335,0.7353723015836162,flexion
1062,0.0568273638937272,0.0339043615103204,0.0256092886910237,0.2069984054327989,0.8902276491725551,1.040105789897114,0.8800222794910657,0.8508630330019273,flexion
1063,0.1442920896504664,0.2437862779969012,0.0281815941808006,0.032155646907263,1.007323218157321,1.1162140763738084,0.7504272801348915,0.5790136379796493,flexion
1064,0.0835779006499419,0.0926995784706737,0.0093756932379754,0.0013476036816287,1.0586013988104734,1.003182575438727,0.9112728416342546,0.9922373541655318,flexion
1110,0.0320113662958439,0.0552268508013327,0.0057115178867417,0.0204641327456505,0.9225938045091135,0.9544557226476732,1.1140136176317852,0.6772616956458362,flexion
1111,0.3864567647106194,0.6774686852207583,0.0485836093619907,0.0174929174279812,1.0004488109908714,1.0286260098086903,0.7459374222196642,0.6113920683134193,flexion
1112,0.020567200716568,0.0224586463635489,0.0064260170433925,0.1181142579541236,0.8526907398858525,0.7289555154154432,1.0507268336313014,0.70977542581991,flexion
1113,0.0698160741439661,0.0970644498935992,0.0097628982743424,0.0209195690141637,0.8395235162510155,0.8774377193080563,0.9980494840470016,0.6064581231364046,flexion
1114,0.0393820196867356,0.0772738687542833,0.0089432223956294,0.0251212464008785,0.8976246192609629,0.8428517922561558,0.961416600865454,0.6704068695609959,flexion
1160,0.0333193559004857,0.0816181749541497,0.0123869894586823,0.0017002826571123,0.8747549381570359,0.8034684778292651,0.8732795135346167,0.8716428472226285,flexion
1161,0.1736366068328526,0.7287812376310893,0.0969790648157038,0.0159932044141536,1.071897608660089,0.9951963373098024,0.9354578179583593,0.721566306565633,flexion
1162,0.0544622254431969,0.1187181916670908,0.0230425463079698,0.054312113044677,0.8768752248400977,0.7058744587095078,0.81089229279242,0.5884242513193985,flexion
1163,0.0628352378900831,0.2296044969494232,0.0361906226121948,0.0093263591852028,0.9856327015244806,1.041698438864306,0.8370916146595655,0.7102741348441146,flexion
1164,0.0537621569089469,0.154718754085511,0.0381160257468438,0.0117402512111977,0.948027343726142,0.9023746236824448,0.710927518550776,0.4351367252077303,flexion
1210,0.0440079416029415,0.04326379242179,0.0156635392551588,0.0296016048068146,0.8505955009810129,1.0091551932067704,0.8196875127954399,0.5762140240946341,flexion
1211,0.4015387544398714,0.3571232367802309,0.0574162886385069,0.0241857193202389,1.0151634420273212,1.123523916526886,0.8810556935700093,0.7417122218835321,flexion
1212,0.0430340534529195,0.0391999874627657,0.0336010732133783,0.2362075182803562,0.857508513548384,0.8456750303093759,0.664928494314633,0.7154913766406716,flexion
1213,0.056992165084364,0.1383102722074467,0.0208302739438154,0.0202218482267633,0.9056818330270856,1.1812518403163177,0.8119219011312659,0.6854961365819436,flexion
1214,0.1241793419409089,0.0483691147044174,0.0256196450173651,0.0173098657878945,0.8853919667710262,1.0261317519692823,0.7628091156469781,0.7358202268545058,flexion
1260,0.0124332877647431,0.0315871768705869,0.0074778313463475,0.0054893237936504,0.950098296251162,0.8152254021991752,0.984780146940052,0.6136271186358941,flexion
1261,0.2710985295319257,0.4836843940894338,0.1800454565332744,0.0044707091630572,0.9377617310939188,1.016162971667482,0.8852240186795042,0.7238778781005464,flexion
1263,0.0176543690235449,0.1609638356318194,0.0123027639839485,0.0025248210763262,0.8416118668217214,0.9440069853423104,0.8304362522203173,0.745849498659668,flexion
1264,0.0162878645133007,0.1008544061920067,0.0095213232732695,0.0019858433286415,0.8223455535234883,0.8979338426391812,0.9354967503493818,0.7507676930049207,flexion
1310,0.0198623572092106,0.0519114403974598,0.0119802749122339,0.0021131404767128,1.010177277535627,0.992995631320297,1.0074463349349272,0.930660663979662,flexion
1311,0.394729343340274,0.448186677031695,0.1105536867564877,0.021996132567178,1.0921117529568356,1.0731561014486657,0.8949596460270595,0.660206690454312,flexion
1312,0.0197230760127721,0.0285804448652107,0.009826480730424,0.0720492932908268,0.9625244743129002,0.762770989851977,0.9144610877402704,0.8029117546814839,flexion
1313,0.0338127682847719,0.1577394366393613,0.0219909904771596,0.0089049432138681,0.9344240791413831,1.2264769405758713,0.8332414280330176,0.612018948173179,flexion
1314,0.0210259694584889,0.1010257242309579,0.014509784024651,0.0033525155956308,1.0421954984167074,1.045317727126838,0.8926453712865863,0.6802241142751191,flexion
1360,0.0346531024501403,0.0217692308145197,0.0153556791299419,0.001931571535209,0.8579508558462456,1.0175263247890856,0.9190304131660874,0.8978633189684451,flexion
1361,0.2703938418611838,0.1938076753911582,0.1028695494165445,0.0060986026914404,1.1175075098268366,1.2107656240700226,1.0562236787336403,0.8824312615645966,flexion
1362,0.0485706286081238,0.0339262047474466,0.0490020936825379,0.1539500720081651,0.8801801737569863,0.8942243137667076,0.6993826564357728,0.8333574756508622,flexion
1363,0.1446062139307262,0.1578585209907632,0.0421018605442474,0.0129470480566156,1.076866755077002,1.1620475282323008,0.8158428524385721,0.8013720510208335,flexion
1364,0.036302573883431,0.0311808590736552,0.0302622334158846,0.0047260577760499,0.864745288161116,0.9083075977979278,0.8082037066115295,0.7044497640872138,flexion
1410,0.0248855804963844,0.0263435517392117,0.0149773986612405,0.0017606747638148,0.8401020437589826,0.9186940344398672,0.8569955726263068,0.8618289616089427,flexion
1411,0.2231835451624919,0.1856537977582217,0.1203114300786135,0.0044378184606646,1.101641680264585,1.1486163644108984,1.0874322774271228,0.7308765967022488,flexion
1412,0.0626894386866697,0.0571714483872603,0.0340498843646611,0.1200488449023414,0.8047507912688467,0.8137810400011283,0.7920141544985362,0.7190274302590316,flexion
1413,0.0675180740553018,0.1158998888248729,0.0282767754996355,0.0093393453745024,0.772749150465045,1.0075099564370895,0.781219199259811,0.6353081053093734,flexion
1414,0.0244164872160945,0.1019969649206922,0.0141300736620076,0.0016896951353439,0.7996276836463299,0.948615900168877,0.8261690920949523,0.8795326969308968,flexion
1460,0.0518099723887931,0.0457877715220622,0.0129023568348881,0.0012018477928219,1.0004108918729084,1.0182688960688178,0.932576188263667,0.9612691975644232,flexion
1461,0.339679695508517,0.3521847271550373,0.1204642843376293,0.0053843895600712,1.1585529323973347,1.2305117776706336,1.139891010911711,0.5252832309080722,flexion
1462,0.0401996028243423,0.0356397240050491,0.0165757727043222,0.3584988562899346,0.944491132057788,1.0269554024443623,0.8631597908543367,0.8598729960419251,flexion
1463,0.1423960005263736,0.1399437912845954,0.0184589378751466,0.0024674112689425,1.0419873679744702,1.1634131982766398,0.8016005428013555,0.6524879611112078,flexion
1464,0.1617547370930469,0.1034396024403575,0.020133907466047,0.0014662782306934,0.9887059921231388,1.116098647541865,0.8858344799083615,0.87963954534121,flexion
1510,0.0118970116705123,0.0159722772698063,0.0124933981646816,0.002241723691862,0.9687076447880149,1.0985952037138618,1.070745450577668,0.9073219508866894,flexion
1511,0.1290055876524432,0.0254269655543022,0.0204302569218511,0.0026685922078012,0.9811760321595075,0.9453168425716284,0.8423691088738163,0.8257345280107948,flexion
1512,0.0204971242095565,0.0180345812668791,0.0115184703562917,0.0103923144673575,0.8282018956510306,1.0278539869070429,1.102246644567873,0.3964938567185778,flexion
1513,0.098965638653572,0.1027168296684511,0.0136281737064465,0.002300389297599,1.0475474552313933,1.24010456551831,1.001346933203207,0.8707012350039607,flexion
1514,0.0232407799952006,0.0243230112929106,0.0166278487385034,0.0034675287266449,0.9212181058324904,1.0387988615127577,1.0679968016789396,0.8543024138612654,flexion
1560,0.037147230091501,0.043385009625532,0.0110880218162738,0.0093216568404171,0.9693703407954016,1.0582623936549251,0.9792841348157872,0.7968010669957324,flexion
1561,0.209431055127697,0.3940677700463964,0.0267200725469553,0.013890685142036,1.033933129680403,0.9636611126240844,0.8731040885592694,0.7818902466863369,flexion
1562,0.0297812477536558,0.0179905356807143,0.0090377657725534,0.0161941711423818,0.7619411709173032,1.0376377882036985,1.013612134302487,0.7195888182374413,flexion
1563,0.0503637844272844,0.0714692527718369,0.0077377914476556,0.0131141710480999,0.9700251046166484,0.9522170855747104,1.1040891279175824,0.7774621401692654,flexion
1564,0.0400757749985378,0.0559315458229269,0.0105464273422916,0.0126078796761722,0.8662200603209866,0.8885601064528239,0.941870330953789,0.7577901576366783,flexion
1610,0.0379240594449172,0.0526507499729351,0.0066964737905444,0.0039467888766037,0.8909949034113898,0.9716774361456846,1.0133087619935717,0.6727692223801984,flexion
1611,0.3297770498104328,0.3836856842607545,0.0239600168720736,0.0049837796156404,0.8834341624335966,1.1126041764875634,0.9169645093989124,0.7677465521477553,flexion
1612,0.0558153042598311,0.0638103136876294,0.0172789671224544,0.1310596166521519,0.8326683373423114,0.9096900587271636,0.8026522897095378,0.8071606283095942,flexion
1613,0.0662445640898837,0.1407314483701548,0.0129116224585584,0.0240312788521996,0.8386563606943347,1.0807466115466997,0.9744401820217048,0.4432299674055615,flexion
1614,0.0398511190027472,0.0718811434960141,0.0075835549294875,0.016115006490179,0.8450450869574895,0.9157400703349708,0.9653536536173616,0.4892748257865804,flexion
1660,0.0287439243247718,0.0243907128699959,0.012640451715528,0.0068000879526116,0.9099607989780044,0.940848080989388,1.0716670280761544,0.8131592275935282,flexion
1661,0.1543215359385154,0.1168707824863193,0.021288740754585,0.0043862486486956,1.0027496877517117,1.1546318877571582,0.9108454590924188,0.8922205525515614,flexion
1662,0.019835950813694,0.0232263505953321,0.0128152865976063,0.018054786826471,0.8724276372918802,1.0865134719147007,1.098072546874675,0.7069485100564354,flexion
1663,0.0363474464111307,0.0369807606353682,0.0118771108351301,0.0028426199040939,0.8775163649493858,1.0236923629255743,1.1202940086021935,0.9212507503591474,flexion
1664,0.0303742868610607,0.0299153100342507,0.0101383740218393,0.002333341133718,0.8871936541989802,0.9692598862976384,1.0662774224526288,0.8988980130067481,flexion
1710,0.0261633876766213,0.034507899179791,0.010646448409753,0.0048045371371394,0.8956772971025835,0.8809409678340905,0.850790856672619,0.7663940630385615,flexion
1711,0.2822851217957537,0.3077737291388468,0.0476424935476755,0.0084906293537908,0.9441260883848366,1.0573685908003885,0.7356637470291232,0.7581316993363512,flexion
1712,0.0202745856737196,0.0251372873169265,0.0113947037180526,0.0059164765269347,0.8642729259689705,0.8451971132633553,0.7631110832649721,0.7633347392269156,flexion
1713,0.0309063603966526,0.0366859504688811,0.0123262034996283,0.0061176381081991,0.9298311569327176,0.9409510644715864,0.8338793291070661,0.7718265353991041,flexion
1714,0.025994476480516,0.0410773142219482,0.0136840157963656,0.0059459395776555,0.8824053716782703,0.8722002314932435,0.766895335851471,0.7805673083512916,flexion
1760,0.0389807787886166,0.0472572175874778,0.0077440243661682,0.0122966983404865,1.0702380798010989,0.9991760277014964,1.1094985498871544,0.707526179911917,flexion
1761,0.2999429852652391,0.3933793241620307,0.0288329484050134,0.0168660290228789,1.0802776497528184,1.0711005307170145,0.8571682642613934,0.6868002008076299,flexion
1762,0.0290260541066795,0.0301410633195929,0.0145860079870165,0.2049419333550983,1.1032794135627486,1.1202621760663858,1.20279639813437,0.9217307984991008,flexion
1763,0.0524378253332699,0.0632679847013324,0.0111098198385681,0.006914374270592,0.984765797053206,0.9489065378997124,1.172580860264445,0.7785252922307229,flexion
1764,0.0392290976519011,0.041347759257463,0.0082035310437652,0.0036921128327398,1.000771668656935,0.9166232370933596,1.1893604865107332,0.9002743344159461,flexion
1810,0.0684769813513975,0.0541412226132795,0.0167129758627473,0.0105944078645088,0.9364223479417012,1.0876546542689831,1.1001326207293252,0.7572983155712003,flexion
1811,0.3401396625455416,0.3643776063622774,0.0616833625765422,0.0334486570246663,0.9747906479834773,0.9996010958313492,0.988285335072934,0.5894592661389622,flexion
1812,0.0478804717155296,0.0360648324871389,0.0329698722797002,0.0425988936937215,0.8776681333873304,1.0656774991987257,0.7159515362054072,0.623603334024796,flexion
1813,0.1401608373375038,0.1497100261020616,0.0175680433381118,0.0068300361601585,0.994764769153329,1.2613078023052484,1.001213617766494,0.7701281944521807,flexion
1814,0.083682632389494,0.0629752519749339,0.0160727281560854,0.0110202697595652,0.9514923497895652,0.9167391989116922,0.8802501845733923,0.5880021582738739,flexion
1860,0.0489239421886507,0.0624490827356489,0.0094336367060778,0.0015236442064596,0.8613925287598794,0.8299910102280745,0.8819703853360492,0.7615714461106133,flexion
1861,0.2153488890150219,0.253009570881419,0.0227318722676456,0.0080350532998247,1.0124186791824994,1.0161925815384063,0.8382558034538814,0.545657509646142,flexion
1862,0.0505380309533929,0.0695018004955645,0.014189543246646,0.0067019216013608,0.7910011450179484,0.7915163333513693,0.7660499074279565,0.6591349840532463,flexion
1863,0.0502538555130076,0.064268713269723,0.0133162515545726,0.0034131762911855,0.8834406139025104,0.8525217505325564,0.8864465967294541,0.7276158121338083,flexion
1864,0.0419994270420229,0.0503642182506537,0.0092274246254663,0.0013871551833368,0.8609670172893464,0.8134478273766601,0.9189092229797864,0.7844771095385794,flexion
